Step;AvgWaiting;MedianWaiting;9/10Quantile;MaxWaiting;
276510;6;0;15;780;
276520;6;0;15;780;
276530;6;0;15;780;
276540;6;0;15;780;
276550;6;0;15;780;
276560;6;0;15;780;
276570;6;0;15;780;
276580;6;0;15;780;
276590;6;0;15;780;
276600;6;0;15;780;
276610;6;0;15;780;
276620;6;0;15;780;
276630;6;0;15;780;
276640;6;0;15;780;
276650;6;0;15;780;
276660;6;0;15;780;
276670;6;0;15;780;
276680;6;0;15;780;
276690;6;0;15;780;
276700;6;0;15;780;
276710;6;0;15;780;
276720;6;0;15;780;
276730;6;0;15;780;
276740;6;0;15;780;
276750;6;0;15;780;
276760;6;0;15;780;
276770;6;0;15;780;
276780;6;0;15;780;
276790;6;0;15;780;
276800;6;0;15;780;
276810;6;0;15;780;
276820;6;0;15;780;
276830;6;0;15;780;
276840;6;0;15;780;
276850;6;0;15;780;
276860;6;0;15;780;
276870;6;0;15;780;
276880;6;0;15;780;
276890;6;0;15;780;
276900;6;0;15;780;
276910;6;0;15;780;
276920;6;0;15;780;
276930;6;0;15;780;
276940;6;0;15;780;
276950;6;0;15;780;
276960;6;0;15;780;
276970;6;0;15;780;
276980;6;0;15;780;
276990;6;0;15;780;
277000;6;0;15;780;
277010;6;0;15;780;
277020;6;0;15;780;
277030;6;0;15;780;
277040;6;0;15;780;
277050;6;0;15;780;
277060;6;0;15;780;
277070;6;0;15;780;
277080;6;0;15;780;
277090;6;0;15;780;
277100;6;0;15;780;
277110;6;0;15;780;
277120;6;0;15;780;
277130;6;0;15;780;
277140;6;0;15;780;
277150;6;0;15;780;
277160;6;0;15;780;
277170;6;0;15;780;
277180;6;0;15;780;
277190;6;0;15;780;
277200;6;0;15;780;
277210;6;0;15;780;
277220;6;0;15;780;
277230;6;0;15;780;
277240;6;0;15;780;
277250;6;0;15;780;
277260;6;0;15;780;
277270;6;0;15;780;
277280;6;0;15;780;
277290;6;0;15;780;
277300;6;0;15;780;
277310;6;0;15;780;
277320;6;0;15;780;
277330;6;0;15;780;
277340;6;0;15;780;
277350;6;0;15;780;
277360;6;0;15;780;
277370;6;0;15;780;
277380;6;0;15;780;
277390;6;0;15;780;
277400;6;0;15;780;
277410;6;0;15;780;
277420;6;0;15;780;
277430;6;0;15;780;
277440;6;0;15;780;
277450;6;0;15;780;
277460;6;0;15;780;
277470;6;0;15;780;
277480;6;0;15;780;
277490;6;0;15;780;
277500;6;0;15;780;
277510;6;0;15;780;
277520;6;0;15;780;
277530;6;0;15;780;
277540;6;0;15;780;
277550;6;0;15;780;
277560;6;0;15;780;
277570;6;0;15;780;
277580;6;0;15;780;
277590;6;0;15;780;
277600;6;0;15;780;
277610;6;0;15;780;
277620;6;0;15;780;
277630;6;0;15;780;
277640;6;0;15;780;
277650;6;0;15;780;
277660;6;0;15;780;
277670;6;0;15;780;
277680;6;0;15;780;
277690;6;0;15;780;
277700;6;0;15;780;
277710;6;0;15;780;
277720;6;0;15;780;
277730;6;0;15;780;
277740;6;0;15;780;
277750;6;0;15;780;
277760;6;0;15;780;
277770;6;0;15;780;
277780;6;0;15;780;
277790;6;0;15;780;
277800;6;0;15;780;
277810;6;0;15;780;
277820;6;0;15;780;
277830;6;0;15;780;
277840;6;0;15;780;
277850;6;0;15;780;
277860;6;0;15;780;
277870;6;0;15;780;
277880;6;0;15;780;
277890;6;0;15;780;
277900;6;0;15;780;
277910;6;0;15;780;
277920;6;0;15;780;
277930;6;0;15;780;
277940;6;0;15;780;
277950;6;0;15;780;
277960;6;0;15;780;
277970;6;0;15;780;
277980;6;0;15;780;
277990;6;0;15;780;
278000;6;0;15;780;
278010;6;0;15;780;
278020;6;0;15;780;
278030;6;0;15;780;
278040;6;0;15;780;
278050;6;0;15;780;
278060;6;0;15;780;
278070;6;0;15;780;
278080;6;0;15;780;
278090;6;0;15;780;
278100;6;0;15;780;
278110;6;0;15;780;
278120;6;0;15;780;
278130;6;0;15;780;
278140;6;0;15;780;
278150;6;0;15;780;
278160;6;0;15;780;
278170;6;0;15;780;
278180;6;0;15;780;
278190;6;0;15;780;
278200;6;0;15;780;
278210;6;0;15;780;
278220;6;0;15;780;
278230;6;0;15;780;
278240;6;0;15;780;
278250;6;0;15;780;
278260;6;0;15;780;
278270;6;0;15;780;
278280;6;0;15;780;
278290;6;0;15;780;
278300;6;0;15;780;
278310;6;0;15;780;
278320;6;0;15;780;
278330;6;0;15;780;
278340;6;0;15;780;
278350;6;0;15;780;
278360;6;0;15;780;
278370;6;0;15;780;
278380;6;0;15;780;
278390;6;0;15;780;
278400;6;0;15;780;
278410;6;0;15;780;
278420;6;0;15;780;
278430;6;0;15;780;
278440;6;0;15;780;
278450;6;0;15;780;
278460;6;0;15;780;
278470;6;0;15;780;
278480;6;0;15;780;
278490;6;0;15;780;
278500;6;0;15;780;
278510;6;0;15;780;
278520;6;0;15;780;
278530;6;0;15;780;
278540;6;0;15;780;
278550;6;0;15;780;
278560;6;0;15;780;
278570;6;0;15;780;
278580;6;0;15;780;
278590;6;0;15;780;
278600;6;0;15;780;
278610;6;0;15;780;
278620;6;0;15;780;
278630;6;0;15;780;
278640;6;0;15;780;
278650;6;0;15;780;
278660;6;0;15;780;
278670;6;0;15;780;
278680;6;0;15;780;
278690;6;0;15;780;
278700;6;0;15;780;
278710;6;0;15;780;
278720;6;0;15;780;
278730;6;0;15;780;
278740;6;0;15;780;
278750;6;0;15;780;
278760;6;0;15;780;
278770;6;0;15;780;
278780;6;0;15;780;
278790;6;0;15;780;
278800;6;0;15;780;
278810;6;0;15;780;
278820;6;0;15;780;
278830;6;0;15;780;
278840;6;0;15;780;
278850;6;0;15;780;
278860;6;0;15;780;
278870;6;0;15;780;
278880;6;0;15;780;
278890;6;0;15;780;
278900;6;0;15;780;
278910;6;0;15;780;
278920;6;0;15;780;
278930;6;0;15;780;
278940;6;0;15;780;
278950;6;0;15;780;
278960;6;0;15;780;
278970;6;0;15;780;
278980;6;0;15;780;
278990;6;0;15;780;
279000;6;0;15;780;
279010;6;0;15;780;
279020;6;0;15;780;
279030;6;0;15;780;
279040;6;0;15;780;
279050;6;0;15;780;
279060;6;0;15;780;
279070;6;0;15;780;
279080;6;0;15;780;
279090;6;0;15;780;
279100;6;0;15;780;
279110;6;0;15;780;
279120;6;0;15;780;
279130;6;0;15;780;
279140;6;0;15;780;
279150;6;0;15;780;
279160;6;0;15;780;
279170;6;0;15;780;
279180;6;0;15;780;
279190;6;0;15;780;
279200;6;0;15;780;
279210;6;0;15;780;
279220;6;0;15;780;
279230;6;0;15;780;
279240;6;0;15;780;
279250;6;0;15;780;
279260;6;0;15;780;
279270;6;0;15;780;
279280;6;0;15;780;
279290;6;0;15;780;
279300;6;0;15;780;
279310;6;0;15;780;
279320;6;0;15;780;
279330;6;0;15;780;
279340;6;0;15;780;
279350;6;0;15;780;
279360;6;0;15;780;
279370;6;0;15;780;
279380;6;0;15;780;
279390;6;0;15;780;
279400;6;0;15;780;
279410;6;0;15;780;
279420;6;0;15;780;
279430;6;0;15;780;
279440;6;0;15;780;
279450;6;0;15;780;
279460;6;0;15;780;
279470;6;0;15;780;
279480;6;0;15;780;
279490;6;0;15;780;
279500;6;0;15;780;
279510;6;0;15;780;
279520;6;0;15;780;
279530;6;0;15;780;
279540;6;0;15;780;
279550;6;0;15;780;
279560;6;0;15;780;
279570;6;0;15;780;
279580;6;0;15;780;
279590;6;0;15;780;
279600;6;0;15;780;
279610;6;0;15;780;
279620;6;0;15;780;
279630;6;0;15;780;
279640;6;0;15;780;
279650;6;0;15;780;
279660;6;0;15;780;
279670;6;0;15;780;
279680;6;0;15;780;
279690;6;0;15;780;
279700;6;0;15;780;
279710;6;0;15;780;
279720;6;0;15;780;
279730;6;0;15;780;
279740;6;0;15;780;
279750;6;0;15;780;
279760;6;0;15;780;
279770;6;0;15;780;
279780;6;0;15;780;
279790;6;0;15;780;
279800;6;0;15;780;
279810;6;0;15;780;
279820;6;0;15;780;
279830;6;0;15;780;
279840;6;0;15;780;
279850;6;0;15;780;
279860;6;0;15;780;
279870;6;0;15;780;
279880;6;0;15;780;
279890;6;0;15;780;
279900;6;0;15;780;
279910;6;0;15;780;
279920;6;0;15;780;
279930;6;0;15;780;
279940;6;0;15;780;
279950;6;0;15;780;
279960;6;0;15;780;
279970;6;0;15;780;
279980;6;0;15;780;
279990;6;0;15;780;
280000;6;0;15;780;
280010;6;0;15;780;
280020;6;0;15;780;
280030;6;0;15;780;
280040;6;0;15;780;
280050;6;0;15;780;
280060;6;0;15;780;
280070;6;0;15;780;
280080;6;0;15;780;
280090;6;0;15;780;
280100;6;0;15;780;
280110;6;0;15;780;
280120;6;0;15;780;
280130;6;0;15;780;
280140;6;0;15;780;
280150;6;0;15;780;
280160;6;0;15;780;
280170;6;0;15;780;
280180;6;0;15;780;
280190;6;0;15;780;
280200;6;0;15;780;
280210;6;0;15;780;
280220;6;0;15;780;
280230;6;0;15;780;
280240;6;0;15;780;
280250;6;0;15;780;
280260;6;0;15;780;
280270;6;0;15;780;
280280;6;0;15;780;
280290;6;0;15;780;
280300;6;0;15;780;
280310;6;0;15;780;
280320;6;0;15;780;
280330;6;0;15;780;
280340;6;0;15;780;
280350;6;0;15;780;
280360;6;0;15;780;
280370;6;0;15;780;
280380;6;0;15;780;
280390;6;0;15;780;
280400;6;0;15;780;
280410;6;0;15;780;
280420;6;0;15;780;
280430;6;0;15;780;
280440;6;0;15;780;
280450;6;0;15;780;
280460;6;0;15;780;
280470;6;0;15;780;
280480;6;0;15;780;
280490;6;0;15;780;
280500;6;0;15;780;
280510;6;0;15;780;
280520;6;0;15;780;
280530;6;0;15;780;
280540;6;0;15;780;
280550;6;0;15;780;
280560;6;0;15;780;
280570;6;0;15;780;
280580;6;0;15;780;
280590;6;0;15;780;
280600;6;0;15;780;
280610;6;0;15;780;
280620;6;0;15;780;
280630;6;0;15;780;
280640;6;0;15;780;
280650;6;0;15;780;
280660;6;0;15;780;
280670;6;0;15;780;
280680;6;0;15;780;
280690;6;0;15;780;
280700;6;0;15;780;
280710;6;0;15;780;
280720;6;0;15;780;
280730;6;0;15;780;
280740;6;0;15;780;
280750;6;0;15;780;
280760;6;0;15;780;
280770;6;0;15;780;
280780;6;0;15;780;
280790;6;0;15;780;
280800;6;0;15;780;
280810;6;0;15;780;
280820;6;0;15;780;
280830;6;0;15;780;
280840;6;0;15;780;
280850;6;0;15;780;
280860;6;0;15;780;
280870;6;0;15;780;
280880;6;0;15;780;
280890;6;0;15;780;
280900;6;0;15;780;
280910;6;0;15;780;
280920;6;0;15;780;
280930;6;0;15;780;
280940;6;0;15;780;
280950;6;0;15;780;
280960;6;0;15;780;
280970;6;0;15;780;
280980;6;0;15;780;
280990;6;0;15;780;
281000;6;0;15;780;
281010;6;0;15;780;
281020;6;0;15;780;
281030;6;0;15;780;
281040;6;0;15;780;
281050;6;0;15;780;
281060;6;0;15;780;
281070;6;0;15;780;
281080;6;0;15;780;
281090;6;0;15;780;
281100;6;0;15;780;
281110;6;0;15;780;
281120;6;0;15;780;
281130;6;0;15;780;
281140;6;0;15;780;
281150;6;0;15;780;
281160;6;0;15;780;
281170;6;0;15;780;
281180;6;0;15;780;
281190;6;0;15;780;
281200;6;0;15;780;
281210;6;0;15;780;
281220;6;0;15;780;
281230;6;0;15;780;
281240;6;0;15;780;
281250;6;0;15;780;
281260;6;0;15;780;
281270;6;0;15;780;
281280;6;0;15;780;
281290;6;0;15;780;
281300;6;0;15;780;
281310;6;0;15;780;
281320;6;0;15;780;
281330;6;0;15;780;
281340;6;0;15;780;
281350;6;0;15;780;
281360;6;0;15;780;
281370;6;0;15;780;
281380;6;0;15;780;
281390;6;0;15;780;
281400;6;0;15;780;
281410;6;0;15;780;
281420;6;0;15;780;
281430;6;0;15;780;
281440;6;0;15;780;
281450;6;0;15;780;
281460;6;0;15;780;
281470;6;0;15;780;
281480;6;0;15;780;
281490;6;0;15;780;
281500;6;0;15;780;
281510;6;0;15;780;
281520;6;0;15;780;
281530;6;0;15;780;
281540;6;0;15;780;
281550;6;0;15;780;
281560;6;0;15;780;
281570;6;0;15;780;
281580;6;0;15;780;
281590;6;0;15;780;
281600;6;0;15;780;
281610;6;0;15;780;
281620;6;0;15;780;
281630;6;0;15;780;
281640;6;0;15;780;
281650;6;0;15;780;
281660;6;0;15;780;
281670;6;0;15;780;
281680;6;0;15;780;
281690;6;0;15;780;
281700;6;0;15;780;
281710;6;0;15;780;
281720;6;0;15;780;
281730;6;0;15;780;
281740;6;0;15;780;
281750;6;0;15;780;
281760;6;0;15;780;
281770;6;0;15;780;
281780;6;0;15;780;
281790;6;0;15;780;
281800;6;0;15;780;
281810;6;0;15;780;
281820;6;0;15;780;
281830;6;0;15;780;
281840;6;0;15;780;
281850;6;0;15;780;
281860;6;0;15;780;
281870;6;0;15;780;
281880;6;0;15;780;
281890;6;0;15;780;
281900;6;0;15;780;
281910;6;0;15;780;
281920;6;0;15;780;
281930;6;0;15;780;
281940;6;0;15;780;
281950;6;0;15;780;
281960;6;0;15;780;
281970;6;0;15;780;
281980;6;0;15;780;
281990;6;0;15;780;
282000;6;0;15;780;
282010;6;0;15;780;
282020;6;0;15;780;
282030;6;0;15;780;
282040;6;0;15;780;
282050;6;0;15;780;
282060;6;0;15;780;
282070;6;0;15;780;
282080;6;0;15;780;
282090;6;0;15;780;
282100;6;0;15;780;
282110;6;0;15;780;
282120;6;0;15;780;
282130;6;0;15;780;
282140;6;0;15;780;
282150;6;0;15;780;
282160;6;0;15;780;
282170;6;0;15;780;
282180;6;0;15;780;
282190;6;0;15;780;
282200;6;0;15;780;
282210;6;0;15;780;
282220;6;0;15;780;
282230;6;0;15;780;
282240;6;0;15;780;
282250;6;0;15;780;
282260;6;0;15;780;
282270;6;0;15;780;
282280;6;0;15;780;
282290;6;0;15;780;
282300;6;0;15;780;
282310;6;0;15;780;
282320;6;0;15;780;
282330;6;0;15;780;
282340;6;0;15;780;
282350;6;0;15;780;
282360;6;0;15;780;
282370;6;0;15;780;
282380;6;0;15;780;
282390;6;0;15;780;
282400;6;0;15;780;
282410;6;0;15;780;
282420;6;0;15;780;
282430;6;0;15;780;
282440;6;0;15;780;
282450;6;0;15;780;
282460;6;0;15;780;
282470;6;0;15;780;
282480;6;0;15;780;
282490;6;0;15;780;
282500;6;0;15;780;
282510;6;0;15;780;
282520;6;0;15;780;
282530;6;0;15;780;
282540;6;0;15;780;
282550;6;0;15;780;
282560;6;0;15;780;
282570;6;0;15;780;
282580;6;0;15;780;
282590;6;0;15;780;
282600;6;0;15;780;
282610;6;0;15;780;
282620;6;0;15;780;
282630;6;0;15;780;
282640;6;0;15;780;
282650;6;0;15;780;
282660;6;0;15;780;
282670;6;0;15;780;
282680;6;0;15;780;
282690;6;0;15;780;
282700;6;0;15;780;
282710;6;0;15;780;
282720;6;0;15;780;
282730;6;0;15;780;
282740;6;0;15;780;
282750;6;0;15;780;
282760;6;0;15;780;
282770;6;0;15;780;
282780;6;0;15;780;
282790;6;0;15;780;
282800;6;0;15;780;
282810;6;0;15;780;
282820;6;0;15;780;
282830;6;0;15;780;
282840;6;0;15;780;
282850;6;0;15;780;
282860;6;0;15;780;
282870;6;0;15;780;
282880;6;0;15;780;
282890;6;0;15;780;
282900;6;0;15;780;
282910;6;0;15;780;
282920;6;0;15;780;
282930;6;0;15;780;
282940;6;0;15;780;
282950;6;0;15;780;
282960;6;0;15;780;
282970;6;0;15;780;
282980;6;0;15;780;
282990;6;0;15;780;
283000;6;0;15;780;
283010;6;0;15;780;
283020;6;0;15;780;
283030;6;0;15;780;
283040;6;0;15;780;
283050;6;0;15;780;
283060;6;0;15;780;
283070;6;0;15;780;
283080;6;0;15;780;
283090;6;0;15;780;
283100;6;0;15;780;
283110;6;0;15;780;
283120;6;0;15;780;
283130;6;0;15;780;
283140;6;0;15;780;
283150;6;0;15;780;
283160;6;0;15;780;
283170;6;0;15;780;
283180;6;0;15;780;
283190;6;0;15;780;
283200;6;0;15;780;
283210;6;0;15;780;
283220;6;0;15;780;
283230;6;0;15;780;
283240;6;0;15;780;
283250;6;0;15;780;
283260;6;0;15;780;
283270;6;0;15;780;
283280;6;0;15;780;
283290;6;0;15;780;
283300;6;0;15;780;
283310;6;0;15;780;
283320;6;0;15;780;
283330;6;0;15;780;
283340;6;0;15;780;
283350;6;0;15;780;
283360;6;0;15;780;
283370;6;0;15;780;
283380;6;0;15;780;
283390;6;0;15;780;
283400;6;0;15;780;
283410;6;0;15;780;
283420;6;0;15;780;
283430;6;0;15;780;
283440;6;0;15;780;
283450;6;0;15;780;
283460;6;0;15;780;
283470;6;0;15;780;
283480;6;0;15;780;
283490;6;0;15;780;
283500;6;0;15;780;
283510;6;0;15;780;
283520;6;0;15;780;
283530;6;0;15;780;
283540;6;0;15;780;
283550;6;0;15;780;
283560;6;0;15;780;
283570;6;0;15;780;
283580;6;0;15;780;
283590;6;0;15;780;
283600;6;0;15;780;
283610;6;0;15;780;
283620;6;0;15;780;
283630;6;0;15;780;
283640;6;0;15;780;
283650;6;0;15;780;
283660;6;0;15;780;
283670;6;0;15;780;
283680;6;0;15;780;
283690;6;0;15;780;
283700;6;0;15;780;
283710;6;0;15;780;
283720;6;0;15;780;
283730;6;0;15;780;
283740;6;0;15;780;
283750;6;0;15;780;
283760;6;0;15;780;
283770;6;0;15;780;
283780;6;0;15;780;
283790;6;0;15;780;
283800;6;0;15;780;
283810;6;0;15;780;
283820;6;0;15;780;
283830;6;0;15;780;
283840;6;0;15;780;
283850;6;0;15;780;
283860;6;0;15;780;
283870;6;0;15;780;
283880;6;0;15;780;
283890;6;0;15;780;
283900;6;0;15;780;
283910;6;0;15;780;
283920;6;0;15;780;
283930;6;0;15;780;
283940;6;0;15;780;
283950;6;0;15;780;
283960;6;0;15;780;
283970;6;0;15;780;
283980;6;0;15;780;
283990;6;0;15;780;
284000;6;0;15;780;
284010;6;0;15;780;
284020;6;0;15;780;
284030;6;0;15;780;
284040;6;0;15;780;
284050;6;0;15;780;
284060;6;0;15;780;
284070;6;0;15;780;
284080;6;0;15;780;
284090;6;0;15;780;
284100;6;0;15;780;
284110;6;0;15;780;
284120;6;0;15;780;
284130;6;0;15;780;
284140;6;0;15;780;
284150;6;0;15;780;
284160;6;0;15;780;
284170;6;0;15;780;
284180;6;0;15;780;
284190;6;0;15;780;
284200;6;0;15;780;
284210;6;0;15;780;
284220;6;0;15;780;
284230;6;0;15;780;
284240;6;0;15;780;
284250;6;0;15;780;
284260;6;0;15;780;
284270;6;0;15;780;
284280;6;0;15;780;
284290;6;0;15;780;
284300;6;0;15;780;
284310;6;0;15;780;
284320;6;0;15;780;
284330;6;0;15;780;
284340;6;0;15;780;
284350;6;0;15;780;
284360;6;0;15;780;
284370;6;0;15;780;
284380;6;0;15;780;
284390;6;0;15;780;
284400;6;0;15;780;
284410;6;0;15;780;
284420;6;0;15;780;
284430;6;0;15;780;
284440;6;0;15;780;
284450;6;0;15;780;
284460;6;0;15;780;
284470;6;0;15;780;
284480;6;0;15;780;
284490;6;0;15;780;
284500;6;0;15;780;
284510;6;0;15;780;
284520;6;0;15;780;
284530;6;0;15;780;
284540;6;0;15;780;
284550;6;0;15;780;
284560;6;0;15;780;
284570;6;0;15;780;
284580;6;0;15;780;
284590;6;0;15;780;
284600;6;0;15;780;
284610;6;0;15;780;
284620;6;0;15;780;
284630;6;0;15;780;
284640;6;0;15;780;
284650;6;0;15;780;
284660;6;0;15;780;
284670;6;0;15;780;
284680;6;0;15;780;
284690;6;0;15;780;
284700;6;0;15;780;
284710;6;0;15;780;
284720;6;0;15;780;
284730;6;0;15;780;
284740;6;0;15;780;
284750;6;0;15;780;
284760;6;0;15;780;
284770;6;0;15;780;
284780;6;0;15;780;
284790;6;0;15;780;
284800;6;0;15;780;
284810;6;0;15;780;
284820;6;0;15;780;
284830;6;0;15;780;
284840;6;0;15;780;
284850;6;0;15;780;
284860;6;0;15;780;
284870;6;0;15;780;
284880;6;0;15;780;
284890;6;0;15;780;
284900;6;0;15;780;
284910;6;0;15;780;
284920;6;0;15;780;
284930;6;0;15;780;
284940;6;0;15;780;
284950;6;0;15;780;
284960;6;0;15;780;
284970;6;0;15;780;
284980;6;0;15;780;
284990;6;0;15;780;
285000;6;0;15;780;
285010;6;0;15;780;
285020;6;0;15;780;
285030;6;0;15;780;
285040;6;0;15;780;
285050;6;0;15;780;
285060;6;0;15;780;
285070;6;0;15;780;
285080;6;0;15;780;
285090;6;0;15;780;
285100;6;0;15;780;
285110;6;0;15;780;
285120;6;0;15;780;
285130;6;0;15;780;
285140;6;0;15;780;
285150;6;0;15;780;
285160;6;0;15;780;
285170;6;0;15;780;
285180;6;0;15;780;
285190;6;0;15;780;
285200;6;0;15;780;
285210;6;0;15;780;
285220;6;0;15;780;
285230;6;0;15;780;
285240;6;0;15;780;
285250;6;0;15;780;
285260;6;0;15;780;
285270;6;0;15;780;
285280;6;0;15;780;
285290;6;0;15;780;
285300;6;0;15;780;
285310;6;0;15;780;
285320;6;0;15;780;
285330;6;0;15;780;
285340;6;0;15;780;
285350;6;0;15;780;
285360;6;0;15;780;
285370;6;0;15;780;
285380;6;0;15;780;
285390;6;0;15;780;
285400;6;0;15;780;
285410;6;0;15;780;
285420;6;0;15;780;
285430;6;0;15;780;
285440;6;0;15;780;
285450;6;0;15;780;
285460;6;0;15;780;
285470;6;0;15;780;
285480;6;0;15;780;
285490;6;0;15;780;
285500;6;0;15;780;
285510;6;0;15;780;
285520;6;0;15;780;
285530;6;0;15;780;
285540;6;0;15;780;
285550;6;0;15;780;
285560;6;0;15;780;
285570;6;0;15;780;
285580;6;0;15;780;
285590;6;0;15;780;
285600;6;0;15;780;
285610;6;0;15;780;
285620;6;0;15;780;
285630;6;0;15;780;
285640;6;0;15;780;
285650;6;0;15;780;
285660;6;0;15;780;
285670;6;0;15;780;
285680;6;0;15;780;
285690;6;0;15;780;
285700;6;0;15;780;
285710;6;0;15;780;
285720;6;0;15;780;
285730;6;0;15;780;
285740;6;0;15;780;
285750;6;0;15;780;
285760;6;0;15;780;
285770;6;0;15;780;
285780;6;0;15;780;
285790;6;0;15;780;
285800;6;0;15;780;
285810;6;0;15;780;
285820;6;0;15;780;
285830;6;0;15;780;
285840;6;0;15;780;
285850;6;0;15;780;
285860;6;0;15;780;
285870;6;0;15;780;
285880;6;0;15;780;
285890;6;0;15;780;
285900;6;0;15;780;
285910;6;0;15;780;
285920;6;0;15;780;
285930;6;0;15;780;
285940;6;0;15;780;
285950;6;0;15;780;
285960;6;0;15;780;
285970;6;0;15;780;
285980;6;0;15;780;
285990;6;0;15;780;
286000;6;0;15;780;
286010;6;0;15;780;
286020;6;0;15;780;
286030;6;0;15;780;
286040;6;0;15;780;
286050;6;0;15;780;
286060;6;0;15;780;
286070;6;0;15;780;
286080;6;0;15;780;
286090;6;0;15;780;
286100;6;0;15;780;
286110;6;0;15;780;
286120;6;0;15;780;
286130;6;0;15;780;
286140;6;0;15;780;
286150;6;0;15;780;
286160;6;0;15;780;
286170;6;0;15;780;
286180;6;0;15;780;
286190;6;0;15;780;
286200;6;0;15;780;
286210;6;0;15;780;
286220;6;0;15;780;
286230;6;0;15;780;
286240;6;0;15;780;
286250;6;0;15;780;
286260;6;0;15;780;
286270;6;0;15;780;
286280;6;0;15;780;
286290;6;0;15;780;
286300;6;0;15;780;
286310;6;0;15;780;
286320;6;0;15;780;
286330;6;0;15;780;
286340;6;0;15;780;
286350;6;0;15;780;
286360;6;0;15;780;
286370;6;0;15;780;
286380;6;0;15;780;
286390;6;0;15;780;
286400;6;0;15;780;
286410;6;0;15;780;
286420;6;0;15;780;
286430;6;0;15;780;
286440;6;0;15;780;
286450;6;0;15;780;
286460;6;0;15;780;
286470;6;0;15;780;
286480;6;0;15;780;
286490;6;0;15;780;
286500;6;0;15;780;
286510;6;0;15;780;
286520;6;0;15;780;
286530;6;0;15;780;
286540;6;0;15;780;
286550;6;0;15;780;
286560;6;0;15;780;
286570;6;0;15;780;
286580;6;0;15;780;
286590;6;0;15;780;
286600;6;0;15;780;
286610;6;0;15;780;
286620;6;0;15;780;
286630;6;0;15;780;
286640;6;0;15;780;
286650;6;0;15;780;
286660;6;0;15;780;
286670;6;0;15;780;
286680;6;0;15;780;
286690;6;0;15;780;
286700;6;0;15;780;
286710;6;0;15;780;
286720;6;0;15;780;
286730;6;0;15;780;
286740;6;0;15;780;
286750;6;0;15;780;
286760;6;0;15;780;
286770;6;0;15;780;
286780;6;0;15;780;
286790;6;0;15;780;
286800;6;0;15;780;
286810;6;0;15;780;
286820;6;0;15;780;
286830;6;0;15;780;
286840;6;0;15;780;
286850;6;0;15;780;
286860;6;0;15;780;
286870;6;0;15;780;
286880;6;0;15;780;
286890;6;0;15;780;
286900;6;0;15;780;
286910;6;0;15;780;
286920;6;0;15;780;
286930;6;0;15;780;
286940;6;0;15;780;
286950;6;0;15;780;
286960;6;0;15;780;
286970;6;0;15;780;
286980;6;0;15;780;
286990;6;0;15;780;
287000;6;0;15;780;
287010;6;0;15;780;
287020;6;0;15;780;
287030;6;0;15;780;
287040;6;0;15;780;
287050;6;0;15;780;
287060;6;0;15;780;
287070;6;0;15;780;
287080;6;0;15;780;
287090;6;0;15;780;
287100;6;0;15;780;
287110;6;0;15;780;
287120;6;0;15;780;
287130;6;0;15;780;
287140;6;0;15;780;
287150;6;0;15;780;
287160;6;0;15;780;
287170;6;0;15;780;
287180;6;0;15;780;
287190;6;0;15;780;
287200;6;0;15;780;
287210;6;0;15;780;
287220;6;0;15;780;
287230;6;0;15;780;
287240;6;0;15;780;
287250;6;0;15;780;
287260;6;0;15;780;
287270;6;0;15;780;
287280;6;0;15;780;
287290;6;0;15;780;
287300;6;0;15;780;
287310;6;0;15;780;
287320;6;0;15;780;
287330;6;0;15;780;
287340;6;0;15;780;
287350;6;0;15;780;
287360;6;0;15;780;
287370;6;0;15;780;
287380;6;0;15;780;
287390;6;0;15;780;
287400;6;0;15;780;
287410;6;0;15;780;
287420;6;0;15;780;
287430;6;0;15;780;
287440;6;0;15;780;
287450;6;0;15;780;
287460;6;0;15;780;
287470;6;0;15;780;
287480;6;0;15;780;
287490;6;0;15;780;
287500;6;0;15;780;
287510;6;0;15;780;
287520;6;0;15;780;
287530;6;0;15;780;
287540;6;0;15;780;
287550;6;0;15;780;
287560;6;0;15;780;
287570;6;0;15;780;
287580;6;0;15;780;
287590;6;0;15;780;
287600;6;0;15;780;
287610;6;0;15;780;
287620;6;0;15;780;
287630;6;0;15;780;
287640;6;0;15;780;
287650;6;0;15;780;
287660;6;0;15;780;
287670;6;0;15;780;
287680;6;0;15;780;
287690;6;0;15;780;
287700;6;0;15;780;
287710;6;0;15;780;
287720;6;0;15;780;
287730;6;0;15;780;
287740;6;0;15;780;
287750;6;0;15;780;
287760;6;0;15;780;
287770;6;0;15;780;
287780;6;0;15;780;
287790;6;0;15;780;
287800;6;0;15;780;
287810;6;0;15;780;
287820;6;0;15;780;
287830;6;0;15;780;
287840;6;0;15;780;
287850;6;0;15;780;
287860;6;0;15;780;
287870;6;0;15;780;
287880;6;0;15;780;
287890;6;0;15;780;
287900;6;0;15;780;
287910;6;0;15;780;
287920;6;0;15;780;
287930;6;0;15;780;
287940;6;0;15;780;
287950;6;0;15;780;
287960;6;0;15;780;
287970;6;0;15;780;
287980;6;0;15;780;
287990;6;0;15;780;
288000;6;0;15;780;
288010;6;0;15;780;
288020;6;0;15;780;
288030;6;0;15;780;
288040;6;0;15;780;
288050;6;0;15;780;
288060;6;0;15;780;
288070;6;0;15;780;
288080;6;0;15;780;
288090;6;0;15;780;
288100;6;0;15;780;
288110;6;0;15;780;
288120;6;0;15;780;
288130;6;0;15;780;
